year,importer1,importer2,flow2,flow1,category
2011,China,Rest of the World,5703.675,9733.152,food products
2011,UK,Thailand,1035.143,195.206,food products
2011,UK,Argentina,618.872,22.03,food products
2011,UK,Japan,36.366,259.714,food products
2011,UK,Canada,155.033,332.171,food products
2011,UK,Spain,1394.089,1131.97,food products
2011,UK,Russia,30.062,309.125,food products
2011,UK,Rest of the World,10257.6,10026.156,food products
2011,Thailand,Argentina,272.522,37.554,food products
2011,Thailand,Japan,74.903,3543.418,food products
2011,Thailand,Canada,21.956,381.292,food products
2011,Thailand,Spain,16.25,110.203,food products
2011,Thailand,Russia,0.358,208.73,food products
2011,Thailand,Rest of the World,1553.884,8369.674,food products
2011,Argentina,Japan,0.335,96.616,food products
2011,Argentina,Canada,4.771,158.982,food products
2011,Argentina,Spain,13.788,673.776,food products
2011,Argentina,Russia,0,138.325,food products
2011,Argentina,Rest of the World,344.273,8663.937,food products
2011,Japan,Canada,223.128,36.716,food products
2011,Japan,Spain,153.508,6.786,food products
2011,Japan,Russia,38.192,20.235,food products
2011,Japan,Rest of the World,6655.314,1477.122,food products
2011,Canada,Spain,168.921,11.666,food products
2011,Canada,Russia,13.811,23.577,food products
2011,Canada,Rest of the World,2427.726,1252.397,food products
2011,Spain,Russia,30.152,359.049,food products
2011,Spain,Rest of the World,4638.501,5452.565,food products
2011,Russia,Rest of the World,6471.54,3498.713,food products
2011,Rest of the World,Rest of the World,98064.137,98064.137,food products
2012,USA,Germany,1179.342,667.765,food products
2012,USA,France,3120.543,308.272,food products
2012,USA,Brazil,3012.992,581.723,food products
2012,USA,Netherlands,1535.763,696.321,food products
2012,USA,China,3252.398,1845.458,food products
2012,USA,Italy,2610.703,161.937,food products
2012,USA,Thailand,2416.714,465.618,food products
2012,USA,UK,2139.696,966.131,food products
2012,USA,Argentina,846.031,66.041,food products
2012,USA,Japan,452.836,3060.476,food products
2012,USA,Canada,9699.007,11032.034,food products
2012,USA,Spain,856.084,185.368,food products
2012,USA,Rest of the World,21546.453,20423.296,food products
2012,Germany,France,3887.316,4189.937,food products
2012,Germany,Brazil,1571.206,83.95,food products
2012,Germany,Netherlands,5632.661,4170.72,food products
2012,Germany,China,508.695,256.741,food products
2012,Germany,Italy,3734.542,3227.707,food products
2012,Germany,Thailand,377.331,97.565,food products
2012,Germany,UK,997.722,3398.797,food products
2012,Germany,Argentina,181.554,14.706,food products
2012,Germany,Japan,25.239,676.584,food products
2012,Germany,Canada,58.499,269.983,food products
2012,Germany,Spain,1276.748,1825.054,food products
2012,Germany,Rest of the World,12568.14,18362.688,food products
2012,France,Brazil,1045.659,114.335,food products
2012,France,Netherlands,3322.519,1962.125,food products
2012,France,China,178.193,1685.315,food products
2012,France,Italy,2375.828,2006.147,food products
2012,France,Thailand,240.299,101.699,food products
2012,France,UK,1412.049,4404.419,food products
2012,France,Argentina,155.37,11.911,food products
2012,France,Japan,34.413,1348.968,food products
2012,France,Canada,37.354,368.983,food products
2012,France,Spain,2210.324,2016.529,food products
2012,France,Rest of the World,5658.565,11599.867,food products
2012,Brazil,Netherlands,159.034,3116.134,food products
2012,Brazil,China,119.445,1706.435,food products
2012,Brazil,Italy,123.995,176.2,food products
2012,Brazil,Thailand,32.107,654.307,food products
2012,Brazil,UK,154.072,700.508,food products
2012,Brazil,Argentina,500.379,363.181,food products
2012,Brazil,Japan,4.697,540.028,food products
2012,Brazil,Canada,19.499,599.515,food products
2012,Brazil,Spain,61.669,360.145,food products
2012,Brazil,Rest of the World,930.965,18143.039,food products
2012,Netherlands,China,315.74,533.728,food products
2012,Netherlands,Italy,743.98,1886.041,food products
2012,Netherlands,Thailand,315.918,114.653,food products
2012,Netherlands,UK,1032.565,3424.727,food products
2012,Netherlands,Argentina,945.768,21.32,food products
2012,Netherlands,Japan,22.446,714.446,food products
2012,Netherlands,Canada,42.028,175.947,food products
2012,Netherlands,Spain,417.657,1195.232,food products
2012,Netherlands,Rest of the World,6417.142,9599.514,food products
2012,China,Italy,228.318,107.793,food products
2012,China,Thailand,701.648,438.307,food products
2012,China,UK,186.977,362.638,food products
2012,China,Argentina,145.754,33.296,food products
2012,China,Japan,151.652,6442.969,food products
2012,China,Canada,142.589,385.563,food products
2012,China,Spain,164.572,153.478,food products
2012,China,Rest of the World,5938.345,11311.553,food products
2012,Italy,Thailand,169.253,72.819,food products
2012,Italy,UK,357.934,2242.579,food products
2012,Italy,Argentina,521.695,16.122,food products
2012,Italy,Japan,4.127,600.434,food products
2012,Italy,Canada,9.938,634.247,food products
2012,Italy,Spain,1281.923,715.93,food products
2012,Italy,Rest of the World,4996.087,8319.922,food products
2012,Thailand,UK,173.596,987.945,food products
2012,Thailand,Argentina,546.975,36.434,food products
2012,Thailand,Japan,85.587,3555.975,food products
2012,Thailand,Canada,29.57,413.189,food products
2012,Thailand,Spain,20.869,66.918,food products
2012,Thailand,Rest of the World,1912.028,9205.744,food products
2012,UK,Argentina,719.434,21.988,food products
2012,UK,Japan,35.457,253.042,food products
2012,UK,Canada,175.143,352.272,food products
2012,UK,Spain,1368.039,851.615,food products
2012,UK,Rest of the World,9798.197,10523.452,food products
2012,Argentina,Japan,0.212,157.502,food products
2012,Argentina,Canada,4.45,181.7,food products
2012,Argentina,Spain,22.456,718.635,food products
2012,Argentina,Rest of the World,336.734,9682.004,food products
2012,Japan,Canada,191.082,39.092,food products
2012,Japan,Spain,211.735,5.125,food products
2012,Japan,Rest of the World,6608.832,1512.396,food products
2012,Canada,Spain,166.701,15.635,food products
2012,Canada,Rest of the World,2331.347,1306.476,food products
2012,Spain,Rest of the World,4586.683,6006.751,food products
2012,Rest of the World,Rest of the World,104561.58,104561.58,food products
2013,USA,Germany,1211.291,690.962,food products
2013,USA,France,3405.968,403.014,food products
2013,USA,Brazil,2577.469,412.491,food products
2013,USA,Netherlands,1537.345,678.815,food products
2013,USA,Italy,2924.705,278.036,food products
2013,USA,China,3101.993,2740.393,food products
2013,USA,UK,2316.362,1086.958,food products
2013,USA,Thailand,2343.874,691.861,food products
2013,USA,Argentina,687.246,67.525,food products
2013,USA,Japan,407.412,2958.145,food products
2013,USA,Canada,10285.562,11742.955,food products
2013,USA,Russia,49.057,475.193,food products
2013,USA,Rest of the World,22828.58,22673.011,food products
2013,Germany,France,4078.087,4426.353,food products
2013,Germany,Brazil,1229.067,97.024,food products
2013,Germany,Netherlands,5970.784,4514.108,food products
2013,Germany,Italy,4028.752,3196.273,food products
2013,Germany,China,509.359,325.566,food products
2013,Germany,UK,1104.044,3565.871,food products
2013,Germany,Thailand,355.853,100.504,food products
2013,Germany,Argentina,197.042,19.716,food products
2013,Germany,Japan,25.485,520.796,food products
2013,Germany,Canada,67.817,277.604,food products
2013,Germany,Russia,97.351,1142.992,food products
2013,Germany,Rest of the World,14737.641,20483.192,food products
2013,France,Brazil,1008.506,104.379,food products
2013,France,Netherlands,3505.966,1939.926,food products
2013,France,Italy,2504.68,1942.363,food products
2013,France,China,185.581,1568.069,food products
2013,France,UK,1525.077,4593.148,food products
2013,France,Thailand,247.071,132.937,food products
2013,France,Argentina,168.606,13.808,food products
2013,France,Japan,37.995,1316.745,food products
2013,France,Canada,40.643,762.184,food products
2013,France,Russia,31.39,679.028,food products
2013,France,Rest of the World,8657.863,13965.519,food products
2013,Brazil,Netherlands,184.906,3413.693,food products
2013,Brazil,Italy,137.155,195.12,food products
2013,Brazil,China,121.669,2017.891,food products
2013,Brazil,UK,171.29,633.661,food products
2013,Brazil,Thailand,38.047,481.773,food products
2013,Brazil,Argentina,602.623,328.542,food products
2013,Brazil,Japan,5.28,516.622,food products
2013,Brazil,Canada,24.538,545.551,food products
2013,Brazil,Russia,15.46,1007.778,food products
2013,Brazil,Rest of the World,861.775,16987.549,food products
2013,Netherlands,Italy,818.755,1871.749,food products
2013,Netherlands,China,342.979,652.317,food products
2013,Netherlands,UK,1176.026,3943.882,food products
2013,Netherlands,Thailand,337.136,123.13,food products
2013,Netherlands,Argentina,1165.897,26.165,food products
2013,Netherlands,Japan,18.866,762.205,food products
2013,Netherlands,Canada,48.281,186.796,food products
2013,Netherlands,Russia,30.727,536.443,food products
2013,Netherlands,Rest of the World,7639.67,11124.258,food products
2013,Italy,China,101.669,255.796,food products
2013,Italy,UK,350.909,2524.891,food products
2013,Italy,Thailand,152.806,69.69,food products
2013,Italy,Argentina,523.546,13.403,food products
2013,Italy,Japan,4.319,613.7,food products
2013,Italy,Canada,10.823,662.483,food products
2013,Italy,Russia,120.913,659.175,food products
2013,Italy,Rest of the World,6636.533,9449.425,food products
2013,China,UK,173.847,398.171,food products
2013,China,Thailand,373.167,428.557,food products
2013,China,Argentina,150.678,29.86,food products
2013,China,Japan,110.839,5758.279,food products
2013,China,Canada,89.564,367.726,food products
2013,China,Russia,65.526,641.856,food products
2013,China,Rest of the World,6930.927,11738.513,food products
2013,UK,Thailand,966.111,189.218,food products
2013,UK,Argentina,605.628,25.025,food products
2013,UK,Japan,31.997,214.216,food products
2013,UK,Canada,172.995,372.546,food products
2013,UK,Russia,65.973,350.835,food products
2013,UK,Rest of the World,12053.434,11817.284,food products
2013,Thailand,Argentina,674.351,32.726,food products
2013,Thailand,Japan,70.466,3246.626,food products
2013,Thailand,Canada,25.058,407.615,food products
2013,Thailand,Russia,0.717,154.53,food products
2013,Thailand,Rest of the World,2009.098,9175.51,food products
2013,Argentina,Japan,0.27,167.152,food products
2013,Argentina,Canada,5.084,137.683,food products
2013,Argentina,Russia,0.179,97.689,food products
2013,Argentina,Rest of the World,356.401,10747.127,food products
2013,Japan,Canada,243.998,39.782,food products
2013,Japan,Russia,5.283,19.872,food products
2013,Japan,Rest of the World,6447.624,1219.48,food products
2013,Canada,Russia,13.786,40.155,food products
2013,Canada,Rest of the World,2661.873,1274.47,food products
2013,Russia,Rest of the World,7836.71,4600.871,food products
2013,Rest of the World,Rest of the World,118805.916,118805.916,food products
2014,USA,Germany,1183.522,745.582,food products
2014,USA,France,3892.639,411.256,food products
2014,USA,Netherlands,1283.144,686.524,food products
2014,USA,Brazil,1898.123,522.161,food products
2014,USA,Italy,2975.582,305.793,food products
2014,USA,China,2790.954,2749.239,food products
2014,USA,UK,2266.18,1123.078,food products
2014,USA,Thailand,2304.825,688.562,food products
2014,USA,Argentina,623.405,66.699,food products
2014,USA,Japan,381.279,2793.013,food products
2014,USA,Canada,10500.012,12260.348,food products
2014,USA,Spain,909.141,405.188,food products
2014,USA,Rest of the World,23303.904,22919.486,food products
2014,Germany,France,4142.88,4413.096,food products
2014,Germany,Netherlands,6183.032,4572.888,food products
2014,Germany,Brazil,1312.071,97.308,food products
2014,Germany,Italy,4068.487,3232.151,food products
2014,Germany,China,552.173,452.042,food products
2014,Germany,UK,1094.828,3870.024,food products
2014,Germany,Thailand,378.093,96.98,food products
2014,Germany,Argentina,198.367,18.442,food products
2014,Germany,Japan,29.9,453.88,food products
2014,Germany,Canada,64.902,270.496,food products
2014,Germany,Spain,1347.328,1972.463,food products
2014,Germany,Rest of the World,14240.954,20454.498,food products
2014,France,Netherlands,3204.191,1948.325,food products
2014,France,Brazil,1063.181,116.535,food products
2014,France,Italy,2541.411,1967.252,food products
2014,France,China,192.807,1305.791,food products
2014,France,UK,1640.261,4534.084,food products
2014,France,Thailand,226.026,142.259,food products
2014,France,Argentina,118.698,14.593,food products
2014,France,Japan,41.808,1329.395,food products
2014,France,Canada,46.062,701.949,food products
2014,France,Spain,2518.509,2307.405,food products
2014,France,Rest of the World,6692.111,12561.434,food products
2014,Netherlands,Brazil,2829.587,211.362,food products
2014,Netherlands,Italy,902.352,1395.517,food products
2014,Netherlands,China,359.478,749.719,food products
2014,Netherlands,UK,1341.863,4057.531,food products
2014,Netherlands,Thailand,331.426,138.923,food products
2014,Netherlands,Argentina,991.082,28.326,food products
2014,Netherlands,Japan,20.877,638.777,food products
2014,Netherlands,Canada,70.452,174.71,food products
2014,Netherlands,Spain,536.126,1201.181,food products
2014,Netherlands,Rest of the World,7885.351,11088.362,food products
2014,Brazil,Italy,148.143,200.222,food products
2014,Brazil,China,123.338,1378.536,food products
2014,Brazil,UK,163.087,503.482,food products
